asset_name,2023-12-01,2023-12-04,2023-12-05,2023-12-06,2023-12-07,2023-12-08,2023-12-11,2023-12-12,2023-12-13,2023-12-14,2023-12-15,2023-12-18,2023-12-19,2023-12-20,2023-12-21,2023-12-22,2023-12-26,2023-12-27,2023-12-28,2023-12-29,2024-01-02,2024-01-03,2024-01-04,2024-01-05,2024-01-08,2024-01-09,2024-01-10,2024-01-11,2024-01-12,2024-01-16,2024-01-17,2024-01-18,2024-01-19,2024-01-22,2024-01-23,2024-01-24,2024-01-25,2024-01-26,2024-01-29,2024-01-30,2024-01-31,2024-02-01,2024-02-02,2024-02-05,2024-02-06,2024-02-07,2024-02-08,2024-02-09,2024-02-12,2024-02-13,2024-02-14,2024-02-15,2024-02-16,2024-02-20,2024-02-21,2024-02-22,2024-02-23,2024-02-26,2024-02-27,2024-02-28,2024-02-29
PACKAGING CORP AMERICA,0.010119,-0.008014,-0.018177,-0.006534,0.00067,-0.002678,0.008055,-0.020944,0.024917,0.009531,-0.008007,-0.003338,0.00134,-0.011494,0.004307,0.002695,0.001894,0.00622,-0.010181,-0.002571,0.006016,-0.001464,0.012343,0.012555,0.005246,-0.008836,-0.00712,0.003073,-0.001802,-0.00644,-0.004967,0.000183,0.000487,0.005232,0.007565,-0.008889,0.040422,0.001631,-0.013143,-0.003712,-0.018868,-0.016518,-0.01085,0.007498,0.002768,0.013985,0.009437,0.008749,-0.000713,-0.020094,0.003458,0.009069,0.006471,0.009704,0.011379,0.009677,0.01276,-0.007582,0.004021,0.00904,0.027387
ALBEMARLE CORP,0.040323,-0.048985,-0.056009,0.044499,0.059594,0.021061,-0.011329,0.011064,0.094732,0.044481,0.00802,-0.00782,0.020698,-0.042973,0.020487,0.031901,0.015324,-0.020146,0.000737,-0.033126,0.016681,-0.045681,-0.030318,-0.000736,0.005522,-0.021306,-0.005461,-0.03227,-0.02021,-0.000793,-0.041683,-0.022452,-0.024239,0.048814,0.015238,-0.007342,-0.026625,0.011735,0.028037,-0.023458,-0.046297,0.017779,-0.021665,-0.048315,0.039456,0.017962,-0.006258,0.012683,0.037226,-0.065701,0.019519,0.027188,0.043319,-0.063382,0.032486,-0.003121,0.0209,0.007211,0.05818,0.026985,0.043844
APPLOVIN CORP,0.020544,-0.023007,-0.008028,-0.012679,0.006557,0.014115,-0.016595,-0.013065,0.046056,0.020037,0.032567,0.023029,0.066553,-0.011241,-0.00232,-0.041628,-0.019655,0.006188,0.002706,-0.022326,-0.026851,-0.014698,-0.002355,-0.000262,0.030963,-0.003818,0.035514,0.021959,0.007001,-0.023735,0.011297,0.046382,-0.045254,0.053841,0.031715,-0.031746,0.017548,0.005219,0.051242,-0.08804,-0.031552,-0.004133,0.119629,-0.008286,0.012313,0.035838,-0.023904,-0.004296,0.015318,-0.026137,0.022693,0.248133,0.023419,-0.042425,-0.033316,0.042945,-0.007093,0.02788,0.027801,-0.043213,0.029478
GODADDY INC,0.019488,0.011666,0.004457,-0.008103,0.010212,0.004236,0.009779,0.00731,0.005655,-0.016589,0.00143,0.014465,0.007599,-0.007634,0.002908,-0.009261,0.00576,0.000657,-0.002158,-0.00188,-0.029766,-0.004951,-0.015123,-0.007133,0.017162,0.015597,0.011301,-0.001528,0.00153,0.00191,0.019924,0.002804,0.00699,0.001759,-0.004897,0.006035,-0.008306,0.002792,0.002784,0.008792,-0.021468,0.016689,-0.007101,0.016996,0.0,0.026301,0.001869,0.002931,-0.005402,0.006411,-0.012917,-0.001972,-0.012304,-0.00982,0.006887,0.030552,0.016903,-0.007397,-0.006049,-0.003175,0.010088
TERADYNE INC,0.017673,-0.007458,-0.02061,-0.000219,0.015238,-0.003455,0.048109,-0.004032,0.018892,0.073655,-0.002182,0.001141,0.005699,-0.021439,0.028762,0.009757,0.025272,0.003625,-0.002799,-0.017385,-0.034556,-0.028825,-0.001671,0.011715,0.030359,-0.006138,-0.003421,0.002098,-0.002759,-0.00687,-0.011817,0.030721,0.025467,0.012601,0.010446,-0.005124,-0.006506,-0.040837,0.005784,-0.013953,-0.076489,-0.015012,0.012928,-0.001245,0.015584,-0.002455,0.009845,0.038997,0.005865,-0.038869,0.026893,0.010928,-0.00312,-0.020247,-0.00589,0.029122,-0.022834,0.020072,-0.018404,0.000798,0.032287
S S & C TECHNOLOGIES HLDGS INC,0.025062,-0.009884,-0.011559,0.010985,-0.002979,0.003867,0.013658,0.006564,0.025742,0.014221,-0.007753,0.001995,0.005641,-0.016334,0.011573,0.006632,0.007906,0.00049,0.001143,-0.002937,-0.011291,-0.017875,0.000506,0.00758,0.019057,-0.012467,0.007807,-0.008901,0.001164,-0.00598,-0.007687,0.009094,0.010013,0.019002,-0.000811,-0.011035,0.003118,0.005398,0.008135,0.001453,-0.0166,0.00508,-0.004239,-0.009989,0.004466,-0.000329,-0.004612,0.008936,0.004428,-0.017799,0.048545,0.013953,-0.007662,0.008667,-0.002968,0.011282,0.005578,-0.010632,-0.003271,-0.00875,0.008827
DOMINOS PIZZA INC,0.010919,0.006647,-0.014432,-0.003832,0.024099,-0.017662,0.006533,-0.001686,0.015095,0.003128,-0.006951,0.007474,0.008709,-0.008117,0.013763,0.002544,0.00366,0.006102,-0.006379,0.002481,0.002208,-0.030692,0.002023,-0.00309,0.00665,0.018501,0.009728,-0.005626,-0.001214,0.035595,-0.008311,0.008357,0.001972,0.002906,-0.005374,-0.009255,-0.008749,0.002488,0.034167,0.002999,-0.019598,0.017151,-0.026457,-0.009501,0.008444,0.000878,0.010973,-0.003493,0.005175,-0.013551,0.00707,0.000565,-0.006757,-0.011141,0.008654,0.017231,0.013177,0.058457,-0.027734,0.000224,0.004436
MANHATTAN ASSOCIATES INC,0.021834,-0.000746,-0.002503,-0.011005,-0.009169,-0.003953,0.003833,0.009749,4.5e-05,-0.03924,-0.00815,0.020309,0.015512,-0.017934,0.008626,0.001683,-0.003996,-0.013132,0.000647,-0.005818,-0.039708,-0.011269,-0.01893,-0.005983,0.014446,0.008702,0.015097,4.8e-05,0.0169,0.026781,0.00148,0.004664,0.01765,0.013459,-0.00722,-0.007272,-0.012978,0.00678,0.028031,-0.009472,0.083922,0.026839,0.005982,-0.005627,-0.006542,-0.007232,0.00525,0.014088,-0.019042,8.1e-05,0.012411,-0.005627,-0.014511,-0.003814,-0.005352,0.027775,0.002457,0.004781,0.001519,0.014133,-0.002677
TYSON FOODS INC,0.029035,0.03361,0.002409,0.005006,0.026898,-0.003104,-0.002725,-0.020882,0.042256,0.000765,-0.009937,-0.00193,0.00116,-0.011783,0.009773,0.00542,0.009434,0.007438,0.016092,0.001491,0.033116,-0.016568,-0.00824,0.014033,-0.000364,0.007832,-0.015001,-0.004037,0.01087,-0.004374,-0.005858,-0.013626,-0.008774,-0.010358,0.015414,-0.003373,0.016172,0.01758,-0.006001,0.007318,-0.005449,0.034149,-0.004768,0.020227,-0.036696,-0.026178,0.000556,-0.025755,-0.000571,-0.017888,0.007169,0.011351,0.010462,0.017508,-0.007031,-0.010807,0.013562,0.005761,0.000185,-0.004434,0.015587
COREBRIDGE FINANCIAL INC,-0.029482,0.007349,-0.020428,-0.000993,0.001491,0.009926,0.007862,0.014627,0.029793,0.025665,0.015172,-0.012681,0.012385,-0.021296,0.004167,-0.00461,0.006021,0.0,0.004144,-0.006878,0.017544,-0.001361,0.024989,0.031472,0.008595,0.003835,0.014431,0.003347,0.007923,0.009102,-0.01025,-0.009942,0.0159,0.006178,0.001637,0.003678,0.008958,-0.004036,-0.009724,0.007774,-0.018676,-0.031858,0.011539,-0.007605,-0.006386,0.003428,-0.001708,0.00556,0.010634,-0.002946,0.037146,0.018722,0.012785,-0.000394,-0.004736,0.000397,-0.004756,-0.021505,0.006919,-0.01253,0.016373
NUTANIX INC,0.03922,-0.006476,0.005844,0.0,0.004916,0.023349,0.006519,-0.007988,0.013928,-0.002146,-0.003657,0.015328,-0.000638,-0.015319,0.007563,0.013082,-0.000212,-0.000423,0.009108,0.00105,-0.038583,-0.02072,0.001336,0.020018,0.023986,0.000852,0.037447,0.007178,0.024435,0.001391,0.047836,0.013828,0.025598,0.020222,0.003571,0.006939,-0.028804,0.002001,0.033957,-0.008079,-0.004957,0.015658,0.013665,-0.008469,-0.014468,0.017333,0.01895,-0.007848,-0.028031,-0.017693,0.039986,0.024247,-0.013527,-0.037024,-0.03115,0.071835,0.007199,0.002723,-0.011711,0.01391,0.069783
SNAP INC,0.022415,0.011315,0.020979,0.011644,-0.000677,0.022358,0.043738,0.006349,0.037855,0.029787,-0.001181,0.00591,0.009401,-0.03376,0.037952,-0.010447,-0.015836,0.010131,0.0059,-0.007038,-0.046663,-0.022305,0.026616,0.021605,0.045922,-0.01502,0.018768,-0.01612,-0.038619,-0.054169,-0.002574,0.045806,0.012955,0.011571,-0.016857,-0.000612,-0.001838,-0.002456,0.039385,-0.024867,-0.035216,-0.001259,0.074354,-0.017595,0.041791,-0.346132,-0.027169,0.000901,0.047705,-0.042955,0.023339,0.017544,-0.037069,-0.019696,-0.019178,-0.000931,0.006524,-0.007407,0.016791,0.009174,0.001818
GRACO INC,0.014608,0.005246,-0.009953,0.00613,0.002071,0.004742,0.002662,0.001448,0.011329,0.021809,-0.007464,0.002115,0.004104,-0.007941,0.008593,0.008053,0.005442,0.001152,-0.001035,-0.001036,-0.016828,-0.025791,0.003249,-0.002519,0.006854,-0.005972,0.000841,0.009004,0.005711,-0.001301,-0.012912,0.018361,0.004655,0.006353,-0.006079,-0.011527,0.006307,0.002128,0.004602,0.019967,-0.017734,0.015475,0.003694,-0.009892,0.008945,0.005181,0.006071,0.003757,-0.000227,-0.006807,0.009139,0.003396,-0.005528,-0.001588,0.007499,0.011729,0.007246,-0.005533,-0.003227,0.004577,0.014225
MICROSTRATEGY INC,0.058961,0.067351,0.025354,-0.014918,0.003876,0.049554,-0.072724,0.004534,0.049577,-0.006195,-0.020537,0.002612,-0.001049,0.003798,0.014787,0.064078,-0.024788,0.110649,-0.004219,-0.054291,0.08475,-0.078946,0.03922,-0.037709,-0.052402,-0.034648,-0.020129,-0.052133,-0.094465,-0.006982,0.034969,-0.02485,-0.011508,-0.022474,-0.042536,0.001777,0.015056,0.080213,0.03905,0.011094,-0.035226,0.004529,-0.006713,-0.018996,0.015084,0.0201,0.157083,0.099539,0.110162,-0.043901,0.122241,-0.067387,-0.025683,0.007748,-0.045647,0.059973,-0.036051,0.158617,0.094566,0.104554,0.062194
SAIA INC,0.067317,0.02076,-0.015142,-0.068803,0.000795,0.002895,0.015198,0.016103,-0.012554,0.019384,0.020516,0.006581,0.025049,0.019858,0.032368,0.002618,0.013301,-0.013585,-0.007107,-0.022768,-0.024463,-0.020374,0.005802,-0.004938,0.027867,-0.001741,0.013742,-0.005344,0.01432,-0.004251,-0.01427,0.022676,0.021041,0.040127,-0.01737,-0.01822,0.000332,-0.005237,0.02006,-0.013393,-0.005408,0.037441,0.143459,-0.005164,-0.001862,0.00991,0.031864,0.021994,-0.008607,-0.009636,0.013459,-0.017672,-0.021356,-0.020935,0.033849,0.021578,0.007959,0.01911,-0.006895,-0.013692,0.02277
POOL CORP,0.029713,-0.011184,-0.000113,0.025198,0.003393,-0.026447,0.004956,-0.011479,0.037665,0.085634,-0.009841,-0.0066,0.004412,-0.002299,0.0128,0.001213,0.012067,0.007109,-0.003344,-0.009145,-0.026485,-0.037022,-0.002435,0.013034,0.009822,0.000236,0.021807,-0.012749,-0.007951,-0.00055,-0.011923,0.026362,-0.000413,0.033476,-0.022837,-0.024983,-0.006143,-0.003091,0.016005,-0.009858,-0.022126,0.015704,-0.008566,-0.019179,0.01879,0.019488,0.017041,-0.001781,0.016165,-0.043319,0.018357,0.016589,-0.004703,-0.006532,0.011254,-0.025752,0.022502,-0.003122,0.01206,0.005191,0.012796
C F INDUSTRIES HOLDINGS INC,0.015436,-0.032106,-0.008665,0.01475,0.043472,-0.012511,-0.014107,-0.017356,0.027774,0.008527,-0.008325,0.012592,0.014378,-0.006896,0.026488,0.007766,0.002486,-0.001736,-0.010558,-0.002009,0.026541,0.013356,-0.018863,0.0,-0.024033,-0.010229,-0.003827,0.008965,-0.020183,-0.013214,-0.012472,-0.002659,-0.0004,-0.000267,0.014539,0.009335,0.002345,0.007018,0.0,-0.001161,-0.024419,0.017614,-0.004164,-0.005489,0.000526,0.002889,0.001964,0.02052,0.00999,-0.023333,0.013763,-0.010054,0.011719,-0.006564,0.007514,0.024817,0.008908,0.000373,-0.008205,0.001504,0.010263
NORDSON CORP,0.014702,0.006449,-0.009778,0.01311,-0.000124,-0.007964,-0.006272,0.000757,0.012109,0.038551,0.00784,0.013891,0.003689,-0.00262,0.016154,0.00845,0.010025,0.000795,0.001249,-0.001361,-0.020859,-0.027296,-0.001749,-0.005654,0.012413,-0.009928,0.001198,-4e-05,0.00403,-0.004292,-0.004311,0.008338,0.007474,0.001934,0.001654,-0.012897,0.01195,-0.007282,0.011142,0.008706,-0.021421,0.022406,-0.002564,-0.015894,0.004077,0.008516,0.023689,0.006721,0.004286,-0.016581,0.012866,0.007584,-0.00365,0.000151,-0.009163,0.044977,0.000914,-0.010376,-0.010596,-0.003881,-0.004907
LIBERTY MEDIA CORP 3RD NEW,-0.000314,-0.012885,-0.008437,-0.010275,0.003082,0.017464,0.004132,0.005381,-0.008186,0.011429,0.010515,0.003883,0.019802,-0.018659,-0.005256,-0.004817,-0.026546,0.003208,0.011353,-0.001897,-0.012831,-0.002728,-0.004023,0.005493,0.00723,-0.009571,-0.003221,0.002747,0.025459,-0.008328,-0.000158,-0.00317,0.002226,0.001745,0.072051,0.008272,-0.000586,0.000586,-0.003809,-0.000441,-0.010593,0.005204,-0.01568,-0.018635,0.012251,-0.001513,0.000303,0.008937,0.019817,-0.032092,0.015818,0.025603,0.009927,-0.026453,0.001485,0.011861,0.007326,-0.007709,0.009675,0.014663,0.041065
WILLIAMS SONOMA INC,0.044311,0.01251,-0.015431,-0.006915,0.007375,-0.002611,0.002053,-0.028687,0.041981,0.044997,-0.008234,-0.024419,0.017271,-0.008513,0.01628,-0.005812,-0.00393,0.003107,-0.000442,-0.007525,0.007583,-0.043087,0.00329,0.004816,0.016724,-0.00346,-0.003221,0.021506,0.008006,-0.004707,0.004532,0.018978,-0.002272,0.015357,0.004771,-0.013628,0.01165,-0.007566,-0.033853,-0.004516,-0.035846,0.018564,0.017058,-0.003244,0.025039,0.004055,0.050311,0.019133,0.03082,-0.020858,0.001621,0.002338,0.014265,-0.010084,-0.017246,0.025186,0.004922,0.013768,0.016149,-0.002999,0.011988
TRANSUNION,0.02861,0.0,-0.003974,0.022773,0.01804,-0.00016,0.003832,0.01352,0.063716,0.023606,-0.011387,-0.000292,0.001458,-0.037425,0.028593,0.000883,0.013813,0.004349,-0.000866,-0.007511,-0.031291,-0.040114,-0.005948,0.023303,0.039698,-0.024419,0.021086,0.005794,0.011817,0.019124,-0.015327,-0.014257,0.017562,0.016099,0.004853,-0.01179,-0.001725,-0.025342,0.036047,-0.018822,0.005523,0.018644,-0.020999,-0.016087,0.000884,0.010007,0.008451,0.0,0.020084,0.041077,0.05483,-0.009545,-0.022399,-0.006261,-0.002547,0.021906,0.018411,-0.012655,0.009548,-0.015158,0.021179
TRIMBLE INC,0.020582,-0.011509,-0.018586,0.005877,0.011686,0.003209,0.024414,0.000937,0.023498,0.052011,-0.000193,-0.002318,0.015295,-0.019451,0.018281,0.001528,0.014302,0.002632,0.005813,-0.008203,-0.014098,-0.035653,0.008699,-0.0049,0.017136,-0.009682,-0.003715,0.010795,-0.00466,-0.018533,-0.020076,0.002028,0.012348,0.009398,0.014659,-0.009371,0.018723,-0.013736,0.011769,0.024428,-0.037472,0.030083,0.003818,-0.018064,0.000968,0.004256,0.003275,0.008256,0.041516,0.023222,0.040207,0.033328,0.002328,-0.002654,0.002994,0.018073,0.000977,0.005695,-0.000485,-0.014082,0.004597
UNITED AIRLINES HOLDINGS INC,0.02132,0.006958,-0.022952,0.033847,0.008063,-0.007029,-0.010007,0.013314,0.011679,0.048341,-0.000229,-0.028683,0.002126,-0.029231,0.033997,-0.000705,-0.011046,-0.008318,0.005751,-0.016917,-0.013088,-0.029224,0.02378,0.031875,0.027778,0.014446,0.016537,0.005648,-0.106268,-0.021368,-0.026972,0.049894,-0.023887,-0.009531,0.053056,0.008644,0.05191,-0.009544,-0.010811,-0.010216,-0.006721,0.0029,-0.003133,-0.032874,0.030492,0.001213,0.008236,0.017059,0.016301,-0.032543,0.029073,0.0,-0.019612,0.035008,0.013576,0.027469,0.005524,-0.011866,-0.001557,-0.003118,0.016309
R P M INTERNATIONAL INC,0.013213,0.005178,-0.001049,0.011077,0.008878,0.001872,0.005887,-0.00288,0.020216,0.024747,-0.002673,-0.002859,0.010484,-0.016316,0.0064,0.005643,0.00383,-0.000621,-0.004617,-0.004282,-0.016931,-0.023692,-0.030147,0.00818,0.013937,-0.004707,0.012675,-0.006632,0.007616,0.003359,0.001581,0.019779,-0.011522,-0.001388,-0.008986,-0.0043,0.009388,-0.001023,0.007541,-0.002772,-0.011675,0.011344,-0.013164,-0.019915,0.005176,0.010585,0.004812,0.012396,0.015954,-0.008947,-0.003777,0.009062,-0.006232,0.003689,0.01516,0.016744,0.003383,-0.005589,0.006067,0.012681,0.01007
LAMB WESTON HOLDINGS INC,0.008897,0.01526,-0.017958,0.003777,0.0,-0.000396,0.016343,0.009063,0.024435,-0.016027,-0.000383,0.027988,-0.012401,-0.023697,0.005319,0.007118,0.017288,0.009389,0.005767,-0.00037,-0.014155,-0.015297,0.003145,0.00722,0.012828,0.000279,-0.002141,-9.3e-05,-0.000187,0.010919,0.015417,-0.002273,-0.004556,0.004211,-0.001276,-0.033863,-0.007652,-0.008092,0.007102,-0.013533,-0.010337,0.0328,0.006259,-0.018567,-0.029482,-0.008609,0.006887,-0.000496,0.003074,0.024323,-0.007239,0.006514,-0.022121,0.009187,-0.003132,0.018853,-0.010505,-0.006039,-0.012053,0.001587,0.012181
EMCOR GROUP INC,0.00847,0.011525,-0.023156,0.000567,0.002596,0.01078,0.006706,0.002591,0.003322,0.005381,-0.009057,0.0006,0.006597,-0.014803,-0.004419,0.009298,0.002315,-0.001432,9.3e-05,-0.003654,-0.012301,-0.010621,0.002898,0.006252,0.006496,0.001824,0.020306,0.012033,-0.009222,0.005937,-0.005856,0.019499,-0.019618,0.022889,-0.01063,-0.00632,0.001681,0.016918,0.001873,0.027245,-0.011441,0.024593,0.006375,-0.007355,0.014819,0.008652,0.012595,0.013017,-0.006649,-0.003162,0.023563,0.015575,0.002298,-0.006959,0.003822,0.028082,0.040586,0.019131,0.009422,0.10084,0.02642
VIATRIS INC,0.020697,0.033084,-0.007231,0.008325,0.007224,0.007172,0.0,0.004069,0.026343,0.025666,-0.01155,-0.016553,0.028713,0.005775,0.019139,0.0,0.005634,0.005602,0.007428,-0.001843,0.051708,-0.001756,0.015831,0.037229,-0.022538,-0.009394,0.043103,-0.002479,-0.032312,0.005993,-0.024681,-0.016579,0.011535,0.021053,0.011168,-0.004248,0.001706,0.016184,-0.004191,-0.005892,-0.003387,0.008496,-0.001685,-0.022785,0.02677,-0.012616,-0.015332,0.010381,0.023116,0.001674,0.008354,0.062138,0.018721,0.013783,0.001511,0.007541,0.012725,-0.007391,-0.014892,-0.071051,0.006509
BENTLEY SYSTEMS INC,0.018248,-0.004909,-0.010816,-0.009783,-0.018985,-0.000987,-0.002965,0.001586,0.019992,-0.004657,-0.020277,0.007761,0.009479,-0.011737,0.016627,0.024143,0.007985,-0.00132,-0.004155,-0.010431,-0.054044,-0.046394,-0.002549,-0.004686,0.035523,-0.020252,0.003375,0.022703,0.0,0.000206,-0.001439,0.008026,0.026337,0.01293,-0.00216,-0.005708,-0.009303,0.004396,0.028645,0.006188,-0.031328,0.019048,0.002726,-0.017087,0.006322,0.019435,0.007703,0.009555,-0.025364,-0.035541,0.03826,0.01474,0.016055,-0.015613,-0.015288,0.021929,-0.009115,0.005941,-0.057725,0.027497,0.010823
DYNATRACE INC,0.023716,-0.001642,-0.004933,-0.004958,-0.004613,0.003522,0.007205,0.004035,-0.001644,-0.000366,-0.000183,0.016661,-0.006303,-0.020116,0.021454,0.002535,0.008669,-0.008236,-0.000361,-0.012281,-0.034558,-0.02197,0.000387,0.001742,0.038647,0.00093,0.019889,0.026973,-0.001775,-0.008356,-0.001972,0.024789,0.014899,0.006736,-0.000858,0.00704,-0.007843,0.001203,0.026948,-0.008023,-0.039596,0.022807,0.041166,-0.011038,-0.007496,0.017959,-0.075515,-0.040485,-0.025651,-0.006868,0.013446,-0.012699,-0.019198,-0.016246,-0.014326,0.000404,0.00908,-0.009598,-0.011306,0.008985,0.002833
LINCOLN ELECTRIC HOLDINGS INC,0.018732,0.012341,-0.005826,-0.001083,0.009367,0.010012,0.00706,-0.007971,0.013408,0.033959,-0.000139,0.006745,-0.008765,-0.007454,0.010122,0.008312,0.006778,0.00282,-0.002903,-0.00753,-0.017199,-0.019044,0.012116,-0.004524,0.00464,-0.008906,-0.005373,0.005832,0.009695,0.000847,-0.010064,0.023707,0.024318,0.011598,-0.002687,-0.01208,0.013137,0.005249,0.007543,0.005626,-0.0211,0.01611,0.0031,-0.01713,0.005166,0.013719,0.014371,0.006606,0.000302,-0.019164,0.018922,0.078817,0.0004,-0.011645,-0.002105,0.008358,0.006035,0.012799,0.001224,0.011951,0.000117
SNAP ON INC,0.018821,0.003788,-0.007048,0.004302,-0.0005,-0.006357,0.010244,-0.003451,0.014174,0.018059,-0.010097,0.003563,0.004351,-0.015283,0.010136,0.003937,0.006108,0.000966,-0.000862,-0.003794,-0.000346,-0.020434,-0.002722,-0.004042,0.006621,-0.006542,0.005517,0.00577,-0.000704,0.003945,-0.007122,0.00689,0.006668,0.007216,-0.00045,-0.008726,0.007929,0.003847,0.007561,0.008429,-0.014882,0.000414,0.008826,-0.003793,0.006587,0.003681,-0.096672,-0.013532,0.020234,-0.021103,0.004006,0.02227,-0.006543,0.006736,0.000297,0.00784,0.005825,0.00096,0.009402,0.005224,0.001708
FRANKLIN RESOURCES INC,0.033468,0.001561,-0.014414,0.006719,0.008245,-0.004284,-0.003129,0.041193,0.04107,0.062975,0.000681,-0.005784,0.017112,-0.016824,0.011294,0.005076,0.012795,0.003324,-0.003976,-0.008982,-0.006378,-0.034824,0.007075,0.014401,0.015582,-0.00716,-0.001374,-0.009629,-0.013889,-0.019718,-0.016882,0.003288,0.017116,0.014322,-0.038122,-0.013578,0.022321,0.004003,-0.0029,-0.013813,-0.01843,0.015772,-0.005176,-0.021553,0.011394,0.00338,0.004117,0.010063,0.037269,-0.064034,0.017484,0.022413,-0.003654,-0.006234,-0.001476,0.002217,-0.004056,-0.010367,0.013468,-0.002953,0.01629
CITIZENS FINANCIAL GROUP INC,0.045838,0.004558,0.014311,-0.010323,0.013908,0.015432,-0.000675,-0.009463,0.076083,0.066265,-0.002081,-0.017879,0.017901,-0.034873,0.016368,0.004558,0.014217,0.003281,-0.002081,-0.012809,0.011165,-0.040883,0.005601,0.032488,0.006892,-0.008036,0.0012,-0.022775,-0.029746,-0.013906,0.016987,-0.004097,0.031329,0.017797,-0.002713,0.018138,-0.002375,-0.000298,0.019946,0.013719,-0.046925,-0.046483,0.028223,-0.015908,-0.000317,-0.007292,0.001916,0.004144,0.022857,-0.045624,0.018211,0.013734,-0.005671,-0.00602,-0.005738,-0.003527,0.002252,-0.023114,0.017417,-0.007106,0.021145
ZEBRA TECHNOLOGIES CORP,0.017892,-0.007669,-0.02093,-0.000981,-0.003844,0.012434,0.014907,-0.001127,0.021096,0.113448,-0.007275,-0.012954,0.010275,-0.028988,0.014143,0.015454,0.022605,0.001053,-0.001595,-0.007336,-0.019573,-0.057691,0.001782,-0.001107,0.033242,-0.01781,-0.004562,-0.00094,-0.024154,-0.021497,-0.017863,0.043567,-0.002003,0.022,0.005971,-0.007497,0.011095,-0.018756,0.014911,-0.019615,-0.045275,0.012732,0.015993,-0.017892,0.001735,0.019052,4e-05,0.024158,0.024932,-0.052429,0.029129,0.121719,-0.029216,-0.012815,0.009194,0.018402,-0.016066,0.011164,-0.0082,-0.010806,0.024487
MARATHON OIL CORP,0.000393,-0.014937,-0.026337,-0.035246,0.005098,0.018174,-0.00166,-0.029106,0.024839,0.021312,-0.00491,0.01028,0.010989,-0.014895,0.009808,-0.002833,0.020698,-0.011928,-0.018914,-0.009024,0.010762,0.020885,-0.030084,0.008685,-0.02665,-0.022325,-0.015511,0.003939,0.020052,-0.031624,-0.015004,-0.007616,0.005418,0.000449,0.00404,0.009835,0.023904,0.003459,-0.000862,0.015093,-0.029312,-0.008315,-0.008826,-0.006233,0.009409,0.007102,0.000441,-0.011013,0.008909,-0.014128,0.002687,0.037963,0.006024,-0.004277,0.020716,0.013954,-0.00834,0.015559,0.005797,-0.006999,0.00539
X P O INC,0.046708,-0.016942,-0.04314,-0.041083,-0.012521,0.020015,0.001219,0.031163,0.006965,-0.00551,0.006012,-0.002812,0.014689,0.003938,0.030569,0.001903,0.006815,-0.002219,0.001223,-0.027102,-0.03094,-0.027097,-0.006297,0.002559,0.013978,-0.001079,0.021481,-0.00141,0.017177,-0.010988,-0.050053,0.02733,0.017496,0.013426,-0.013829,-0.009899,0.042014,-0.007539,0.009667,-0.018694,-0.00755,0.028558,0.084889,0.001469,0.026917,0.188577,0.012871,0.023721,-0.026564,-0.012157,0.035112,0.006319,-0.00504,-0.017604,0.007776,0.023903,-0.001556,-0.011568,-0.015521,-0.007335,0.021913
L K Q CORP,0.021559,0.004836,-0.023408,0.015233,-0.002648,0.004425,0.007489,-0.006122,0.012099,0.013693,-0.000858,0.010944,0.013585,-0.006283,-0.000422,0.007801,0.00251,0.00313,-0.003745,-0.002088,-0.010672,-0.013748,-0.001716,0.012245,0.011036,-0.016373,0.003414,0.000744,-0.000319,0.008078,-0.007803,0.004888,0.002115,0.019206,-0.007662,-0.009599,0.001054,0.002947,0.000839,-0.003355,-0.018094,0.022927,-0.009217,-0.020507,0.017052,0.00955,-0.000631,0.008414,0.025657,-0.021965,0.015804,0.006551,0.017694,-0.003597,0.009226,0.030604,0.00617,0.004983,0.009344,-0.003023,-0.009096
M G M RESORTS INTERNATIONAL,0.035497,-0.011998,-0.030235,0.006133,0.011176,0.040442,0.051183,-0.003905,0.008762,0.0208,-0.034931,0.010209,0.033992,-0.033985,0.022994,-0.002472,0.006309,0.002911,0.005805,-0.008213,0.017905,-0.027045,0.00226,0.010823,0.024091,-0.028316,-0.025107,-0.00184,-0.023958,-0.00236,-0.015141,0.029546,0.003266,-0.010233,0.011513,-0.004413,0.017732,0.000688,0.004582,-0.004333,-0.006642,0.030897,0.003802,-0.008244,0.004044,0.000671,0.038238,0.006677,0.005991,-0.028924,-0.062637,0.007009,-0.012993,-0.004231,-0.001416,0.003073,0.003535,-0.019493,0.005988,0.004524,0.025836
